Customer.ID,Total_Sales,Order_Count,Avg_Order_Value,Total_Profit,First_Order,Last_Order,Customer_Segment
RE-194053,3116,12,259.67,769.79,2011-10-14,2014-11-26,High Value
RE-194054,48,1,48.0,6.04,2011-12-29,2011-12-29,Low Value
RE-194501,4319,11,392.64,880.06,2011-06-17,2014-12-08,High Value
RE-194502,2495,10,249.5,578.67,2011-11-07,2014-01-23,High Value
RE-194503,2970,6,495.0,-166.77,2013-06-01,2013-09-20,High Value
RE-194504,878,9,97.56,209.23,2011-06-03,2014-03-04,Medium Value
RE-94051,868,8,108.5,53.94,2013-08-17,2014-10-21,Medium Value
RE-94052,1098,7,156.86,233.73,2013-06-27,2013-10-23,Medium Value
RE-94501,1411,11,128.27,206.82,2011-12-28,2014-10-22,Medium Value
RE-94502,4267,20,213.35,683.41,2011-10-31,2014-12-16,High Value
RF-193451,4628,14,330.57,326.06,2011-03-01,2014-09-02,High Value
RF-193452,3029,7,432.71,1069.59,2013-08-03,2014-09-30,High Value
RF-193453,2424,10,242.4,248.02,2011-11-28,2014-10-28,High Value
RF-193454,3310,16,206.88,633.71,2011-05-20,2013-12-06,High Value
RF-197351,6855,19,360.79,-601.64,2011-02-23,2014-12-30,High Value
RF-197352,1320,9,146.67,368.76,2012-12-04,2014-07-03,Medium Value
RF-197353,1622,9,180.22,346.02,2012-07-25,2014-12-09,Medium Value
RF-197354,2342,14,167.29,711.62,2011-08-06,2014-10-03,High Value
RF-198401,2803,10,280.3,617.67,2013-02-07,2014-12-16,High Value
RF-198402,7357,26,282.96,1701.61,2011-04-27,2014-12-12,High Value
RF-198403,3972,19,209.05,452.87,2012-03-20,2014-12-22,High Value
RF-198404,947,11,86.09,280.03,2011-11-12,2014-12-25,Medium Value
RF-93451,688,3,229.33,278.47,2013-08-28,2013-11-12,Medium Value
RF-93452,13,1,13.0,5.64,2014-12-25,2014-12-25,Low Value
RF-93453,2506,12,208.83,532.47,2012-09-14,2013-07-06,High Value
RF-97351,951,8,118.88,298.77,2014-06-05,2014-09-04,Medium Value
RF-98401,173,5,34.6,-353.13,2011-11-21,2011-11-21,Low Value
RF-98402,400,7,57.14,142.69,2012-01-04,2014-08-15,Low Value
RH-194951,2452,15,163.47,-103.03,2011-05-02,2014-09-10,High Value
RH-194952,4263,11,387.55,270.99,2011-11-30,2014-01-06,High Value
RH-194953,2961,15,197.4,725.63,2011-10-31,2014-12-07,High Value
RH-194954,3622,8,452.75,563.79,2011-08-23,2014-11-29,High Value
RH-195101,1448,9,160.89,178.68,2011-02-22,2014-12-11,Medium Value
RH-195102,1519,8,189.88,-22.66,2011-06-07,2014-07-24,Medium Value
RH-195103,1654,14,118.14,355.52,2012-12-18,2014-09-15,Medium Value
RH-195104,6980,12,581.67,1289.45,2011-11-16,2013-09-20,High Value
RH-195551,3631,10,363.1,398.29,2012-01-18,2014-10-20,High Value
RH-195552,2999,12,249.92,-238.69,2012-05-23,2014-12-24,High Value
RH-195553,1573,12,131.08,133.1,2011-08-19,2014-09-02,Medium Value
RH-195554,740,3,246.67,0.31,2012-12-04,2013-07-30,Medium Value
RH-196001,572,4,143.0,-40.41,2012-10-26,2014-06-30,Medium Value
RH-196002,954,11,86.73,122.21,2011-06-02,2014-11-13,Medium Value
RH-196003,1019,10,101.9,75.33,2012-09-17,2014-12-25,Medium Value
RH-196004,2086,11,189.64,172.63,2012-07-02,2013-07-15,High Value
RH-94951,2833,1,2833.0,311.52,2013-11-05,2013-11-05,High Value
RH-94952,225,6,37.5,81.99,2012-10-22,2014-09-26,Low Value
RH-95101,585,8,73.12,-170.23,2011-05-02,2013-01-30,Medium Value
RH-95102,1252,7,178.86,33.9,2011-11-14,2012-05-09,Medium Value
RH-95551,4477,10,447.7,951.49,2011-07-19,2014-12-05,High Value
RH-95552,4275,13,328.85,758.31,2011-08-04,2014-12-02,High Value
RH-96001,1421,6,236.83,280.2,2012-02-15,2013-08-02,Medium Value
RH-96002,1826,2,913.0,599.28,2012-07-07,2012-07-07,Medium Value
RH-96003,92,3,30.67,13.14,2013-09-23,2014-07-11,Low Value
RK-193001,3288,9,365.33,297.98,2012-11-08,2014-08-26,High Value
RK-193002,1048,8,131.0,-405.26,2012-02-02,2014-02-26,Medium Value
RK-193003,7683,30,256.1,-1835.97,2011-03-21,2014-10-07,High Value
RK-193004,1460,8,182.5,269.69,2012-07-20,2014-09-03,Medium Value
RK-93001,383,6,63.83,60.09,2013-12-30,2014-10-28,Low Value
RK-93002,136,3,45.33,57.69,2012-08-30,2014-12-03,Low Value
RL-196151,4648,7,664.0,791.61,2012-10-03,2013-09-25,High Value
RL-196152,682,4,170.5,134.82,2012-09-08,2014-09-02,Medium Value
RL-196153,3303,15,220.2,922.56,2011-02-26,2013-09-12,High Value
RL-196154,6236,24,259.83,488.15,2011-12-05,2014-09-01,High Value
RL-96151,169,4,42.25,33.91,2013-01-28,2014-04-10,Low Value
RL-96152,2251,11,204.64,332.93,2011-10-07,2014-04-08,High Value
RM-193751,5541,11,503.73,320.36,2011-10-28,2014-12-13,High Value
RM-193752,5054,11,459.45,-184.2,2011-04-25,2014-09-05,High Value
RM-193753,4028,17,236.94,803.19,2012-02-01,2014-03-27,High Value
RM-193754,1453,9,161.44,392.15,2011-05-11,2014-01-20,Medium Value
RM-196751,898,6,149.67,-8.38,2012-05-02,2013-04-12,Medium Value
RM-196752,3011,15,200.73,340.48,2011-12-02,2014-12-27,High Value
RM-196753,1266,4,316.5,575.86,2012-11-02,2014-11-27,Medium Value
RM-196754,5978,11,543.45,1902.54,2011-11-14,2014-12-25,High Value
RM-197501,2453,11,223.0,657.89,2011-03-31,2014-11-14,High Value
RM-197502,2363,3,787.67,453.24,2011-10-18,2014-06-05,High Value
RM-197503,1560,12,130.0,175.06,2012-03-19,2014-12-15,Medium Value
RM-197504,98,2,49.0,28.69,2014-03-07,2014-03-07,Low Value
RM-93751,709,7,101.29,248.76,2014-04-02,2014-12-22,Medium Value
RM-93752,1532,7,218.86,275.14,2011-08-03,2012-07-30,Medium Value
RM-96751,198,1,198.0,96.99,2014-11-25,2014-11-25,Low Value
RM-96752,212,2,106.0,44.4,2014-09-16,2014-09-16,Low Value
RM-96753,1305,8,163.12,-409.66,2011-11-02,2014-08-12,Medium Value
RM-97501,53,2,26.5,9.96,2011-09-28,2011-09-28,Low Value
RM-97502,876,7,125.14,-74.5,2012-03-01,2014-11-21,Medium Value
RO-197801,12210,25,488.4,1517.31,2011-05-24,2014-09-01,High Value
RO-197802,1842,13,141.69,305.03,2011-05-06,2014-03-06,Medium Value
RO-197803,965,8,120.62,150.91,2012-05-09,2014-06-25,Medium Value
RO-197804,3816,12,318.0,-1262.57,2012-05-12,2014-11-26,High Value
RO-97801,2597,17,152.76,598.53,2011-02-25,2014-12-27,High Value
RO-97802,482,4,120.5,-440.33,2011-11-23,2012-03-31,Low Value
RP-192701,6542,20,327.1,1098.52,2011-04-01,2014-12-24,High Value
RP-192702,5731,16,358.19,314.67,2011-11-16,2014-04-10,High Value
RP-192703,495,10,49.5,35.18,2011-03-31,2014-03-06,Low Value
RP-192704,955,12,79.58,59.54,2011-10-19,2013-08-22,Medium Value
RP-193901,6918,18,384.33,-145.72,2011-10-18,2014-12-16,High Value
RP-193902,1082,7,154.57,36.56,2011-06-27,2014-09-27,Medium Value
RP-193903,2963,20,148.15,-808.16,2011-01-29,2014-11-28,High Value
RP-193904,5155,25,206.2,465.25,2011-05-24,2014-11-28,High Value
RP-198551,3516,12,293.0,-176.8,2013-03-30,2014-12-10,High Value
RP-198552,4063,22,184.68,409.05,2011-01-12,2014-02-28,High Value
RP-198553,1294,8,161.75,-398.43,2011-12-26,2013-11-04,Medium Value
RP-198554,2169,15,144.6,594.59,2011-04-05,2014-12-03,High Value
RP-92701,238,4,59.5,69.79,2011-04-25,2011-11-28,Low Value
RP-92702,1037,12,86.42,325.02,2011-06-17,2014-03-20,Medium Value
RP-93901,4862,16,303.88,1082.28,2011-05-10,2014-04-05,High Value
RP-93902,1073,5,214.6,438.18,2012-12-17,2013-08-02,Medium Value
RP-98551,2342,5,468.4,785.82,2011-12-05,2013-09-25,High Value
RP-98552,1226,10,122.6,-1075.37,2012-03-10,2013-11-26,Medium Value
RR-193151,7303,23,317.52,1724.08,2011-06-22,2014-10-30,High Value
RR-193152,2372,10,237.2,472.19,2011-02-01,2014-07-03,High Value
RR-193153,1472,7,210.29,181.94,2011-12-03,2013-12-05,Medium Value
RR-193154,615,4,153.75,-73.83,2013-11-15,2014-12-12,Medium Value
RR-195251,3504,11,318.55,244.87,2011-03-12,2014-02-07,High Value
RR-195252,2907,10,290.7,965.03,2011-08-19,2014-12-19,High Value
RR-195253,5293,23,230.13,-2030.75,2011-12-28,2014-12-31,High Value
RR-195254,3301,10,330.1,721.68,2011-09-09,2014-07-14,High Value
RR-93151,27,1,27.0,6.18,2012-09-28,2012-09-28,Low Value
RR-93152,1795,9,199.44,528.42,2011-10-07,2014-05-13,Medium Value
RR-95251,675,6,112.5,103.41,2012-11-01,2013-06-10,Medium Value
RR-95252,702,13,54.0,-52.23,2012-08-15,2014-10-03,Medium Value
RS-194201,2441,12,203.42,49.87,2011-08-17,2014-09-23,High Value
RS-194202,5093,23,221.43,570.02,2011-07-08,2014-09-23,High Value
RS-194203,3292,14,235.14,517.69,2012-03-30,2013-09-04,High Value
RS-194204,3221,9,357.89,633.45,2011-08-05,2014-10-16,High Value
RS-197651,3052,8,381.5,445.33,2011-12-02,2014-07-17,High Value
RS-197652,3669,6,611.5,1077.1,2011-12-20,2014-11-18,High Value
RS-197653,2702,11,245.64,317.5,2012-05-14,2014-07-25,High Value
RS-197654,4160,14,297.14,1206.39,2011-04-07,2014-11-25,High Value
RS-198701,1460,13,112.31,280.7,2012-03-30,2014-06-24,Medium Value
RS-198702,3208,12,267.33,835.45,2011-10-19,2013-12-11,High Value
RS-198703,2399,15,159.93,97.12,2012-04-20,2014-10-15,High Value
RS-198704,22,3,7.33,9.58,2013-06-08,2014-12-12,Low Value
RS-94201,331,7,47.29,49.29,2011-01-10,2014-11-28,Low Value
RS-94202,12,1,12.0,1.65,2012-09-04,2012-09-04,Low Value
RS-94203,42,2,21.0,1.68,2011-10-12,2011-10-12,Low Value
RS-97651,960,5,192.0,288.42,2011-06-15,2014-08-08,Medium Value
RS-97652,565,5,113.0,137.43,2013-04-20,2014-08-30,Medium Value
RS-98701,467,5,93.4,144.39,2011-06-03,2014-12-11,Low Value
RS-98702,565,8,70.62,96.19,2012-02-10,2014-02-11,Medium Value
RW-195401,6351,18,352.83,922.73,2011-03-31,2014-11-19,High Value
RW-195402,4541,9,504.56,1120.45,2011-09-12,2014-08-06,High Value
RW-195403,1134,5,226.8,295.22,2013-02-19,2014-11-18,Medium Value
RW-195404,7400,23,321.74,1586.63,2012-02-03,2014-09-02,High Value
RW-196301,3001,9,333.44,839.45,2012-05-11,2014-02-13,High Value
RW-196302,1349,8,168.62,106.53,2011-02-16,2014-04-24,Medium Value
RW-196303,1798,12,149.83,354.82,2011-05-11,2014-10-15,Medium Value
RW-196304,3280,16,205.0,698.83,2011-06-28,2014-10-03,High Value
RW-196901,5650,17,332.35,1161.22,2011-10-19,2014-05-09,High Value
RW-196902,941,7,134.43,151.09,2012-03-14,2014-11-08,Medium Value
RW-196903,1113,8,139.12,292.39,2012-04-19,2014-12-16,Medium Value
RW-196904,3495,15,233.0,707.55,2013-05-31,2014-10-13,High Value
RW-95401,4821,8,602.62,1269.9,2013-04-01,2014-12-05,High Value
RW-95402,878,5,175.6,-17.5,2011-02-22,2011-09-13,Medium Value
RW-96301,546,2,273.0,247.44,2011-11-04,2011-11-04,Medium Value
RW-96302,14,1,14.0,5.16,2013-11-27,2013-11-27,Low Value
RW-96901,294,4,73.5,97.25,2011-06-03,2011-09-14,Low Value
RW-96902,1103,13,84.85,-272.5,2012-01-09,2014-09-24,Medium Value
SA-108301,505,6,84.17,45.8,2013-01-18,2014-11-12,Medium Value
SA-108302,55,1,55.0,4.38,2011-09-27,2011-09-27,Low Value
SA-108303,312,5,62.4,-106.73,2012-06-21,2014-12-21,Low Value
SA-208301,2320,11,210.91,-467.93,2011-03-15,2014-05-30,High Value
SA-208302,4398,7,628.29,846.31,2011-03-31,2014-07-16,High Value
SA-208303,4137,13,318.23,422.72,2011-01-25,2014-07-16,High Value
SA-208304,4767,21,227.0,610.15,2011-02-23,2014-10-29,High Value
SB-101701,1321,4,330.25,264.93,2014-01-22,2014-01-22,Medium Value
SB-101702,329,9,36.56,-240.87,2013-08-31,2014-12-05,Low Value
SB-101851,935,8,116.88,181.09,2013-09-25,2014-10-14,Medium Value
SB-101852,332,4,83.0,42.21,2011-07-06,2011-12-28,Low Value
SB-102901,1976,16,123.5,-120.67,2013-08-01,2014-06-23,Medium Value
SB-201701,8934,20,446.7,2421.87,2011-09-02,2014-11-28,High Value
SB-201702,1797,4,449.25,-382.12,2011-12-08,2014-12-29,Medium Value
SB-201703,874,6,145.67,145.48,2011-11-15,2013-04-12,Medium Value
SB-201704,1348,7,192.57,157.67,2011-06-06,2014-06-13,Medium Value
SB-201851,1844,7,263.43,-471.71,2011-09-06,2014-10-18,Medium Value
SB-201852,6429,23,279.52,320.2,2011-06-06,2014-08-18,High Value
SB-201853,6349,17,373.47,711.41,2011-02-28,2014-08-29,High Value
SB-201854,6411,12,534.25,885.46,2011-09-20,2014-06-26,High Value
SB-202901,5101,6,850.17,-536.04,2011-06-28,2014-07-16,High Value
SB-202902,4587,4,1146.75,759.23,2012-06-19,2014-11-20,High Value
SB-202903,793,10,79.3,83.24,2011-12-13,2014-09-26,Medium Value
SB-202904,8057,17,473.94,-2082.75,2011-05-09,2014-11-14,High Value
SC-100201,48,1,48.0,15.84,2014-04-11,2014-04-11,Low Value
SC-100202,428,8,53.5,-131.35,2011-11-08,2013-11-19,Low Value
SC-100501,1493,12,124.42,232.5,2011-08-24,2014-01-20,Medium Value
SC-100502,819,9,91.0,126.35,2012-07-11,2014-11-19,Medium Value
SC-100951,717,10,71.7,102.52,2012-02-02,2014-05-20,Medium Value
SC-100952,203,6,33.83,-3.36,2011-07-30,2013-04-29,Low Value
SC-102301,174,3,58.0,27.42,2012-06-23,2014-06-20,Low Value
SC-102302,1619,1,1619.0,258.9,2011-03-03,2011-03-03,Medium Value
SC-102601,633,2,316.5,58.95,2014-08-08,2014-08-08,Medium Value
SC-102602,2533,19,133.32,-101.83,2012-06-26,2014-08-12,High Value
SC-103051,2350,18,130.56,-407.46,2012-09-21,2013-10-30,High Value
SC-103052,857,3,285.67,194.31,2014-11-25,2014-12-15,Medium Value
SC-103801,1446,5,289.2,365.46,2012-09-04,2014-03-31,Medium Value
SC-103802,110,3,36.67,44.67,2011-08-05,2013-05-06,Low Value
SC-104401,1648,14,117.71,-349.56,2011-01-12,2013-11-13,Medium Value
SC-104402,282,2,141.0,-183.88,2014-09-30,2014-09-30,Low Value
SC-105751,328,3,109.33,41.64,2012-08-14,2013-12-23,Low Value
SC-106801,2511,9,279.0,490.38,2011-04-11,2013-08-13,High Value
SC-106802,3835,10,383.5,52.98,2013-01-20,2014-06-25,High Value
SC-106951,1335,9,148.33,-157.35,2012-08-17,2014-07-10,Medium Value
SC-106952,133,2,66.5,-193.13,2013-10-31,2013-10-31,Low Value
SC-107251,2136,7,305.14,154.4,2012-01-28,2014-02-13,High Value
SC-107252,807,5,161.4,36.81,2013-06-26,2014-10-01,Medium Value
SC-107701,27,1,27.0,5.64,2012-09-22,2012-09-22,Low Value
SC-107702,55,1,55.0,2.73,2013-03-30,2013-03-30,Low Value
SC-107703,1953,9,217.0,-136.03,2011-09-14,2014-06-30,Medium Value
SC-108001,62,2,31.0,-81.38,2014-01-06,2014-01-06,Low Value
SC-108002,27,1,27.0,3.54,2012-09-12,2012-09-12,Low Value
SC-108451,613,2,306.5,242.64,2013-06-28,2013-06-28,Medium Value
SC-108452,754,3,251.33,19.02,2011-12-12,2014-11-08,Medium Value
SC-200201,4109,17,241.71,1032.22,2011-02-21,2014-10-02,High Value
SC-200202,1645,14,117.5,362.04,2011-09-28,2014-12-23,Medium Value
SC-200203,1462,12,121.83,154.31,2011-05-23,2014-11-06,Medium Value
SC-200204,3364,17,197.88,-317.05,2011-03-03,2012-11-10,High Value
SC-200501,5484,15,365.6,869.66,2011-01-09,2014-09-23,High Value
SC-200502,1982,10,198.2,199.55,2013-06-04,2014-09-11,Medium Value
SC-200503,4725,29,162.93,-2421.39,2011-09-12,2013-08-10,High Value
SC-200504,4626,15,308.4,1011.74,2011-03-18,2014-11-21,High Value
SC-200951,3523,10,352.3,605.72,2011-05-12,2014-06-02,High Value
SC-200952,7301,17,429.47,1572.06,2011-12-13,2014-09-25,High Value
SC-200953,635,4,158.75,171.03,2013-09-20,2014-10-17,Medium Value
SC-200954,14145,22,642.95,5757.41,2011-02-13,2014-01-16,High Value
SC-202301,8083,23,351.43,1355.56,2011-06-22,2014-12-02,High Value
SC-202302,5550,16,346.88,137.39,2012-01-23,2014-12-15,High Value
SC-202303,2329,10,232.9,851.96,2012-08-20,2013-03-20,High Value
SC-202304,4374,11,397.64,440.14,2013-06-07,2014-08-04,High Value
SC-202601,2826,22,128.45,243.03,2011-09-13,2014-10-29,High Value
SC-202602,1608,5,321.6,404.34,2011-03-28,2012-12-17,Medium Value
SC-202603,1205,8,150.62,-52.82,2011-12-19,2014-12-31,Medium Value
SC-202604,3732,18,207.33,671.0,2011-04-06,2014-06-27,High Value
SC-203051,9218,17,542.24,452.66,2012-08-02,2014-10-06,High Value
SC-203052,3511,19,184.79,-418.02,2012-06-11,2014-10-29,High Value
SC-203053,991,7,141.57,411.62,2011-10-18,2013-08-21,Medium Value
SC-203054,3980,12,331.67,229.16,2011-12-16,2014-12-02,High Value
SC-203801,6626,28,236.64,674.66,2011-10-13,2014-10-29,High Value
SC-203802,1512,12,126.0,25.62,2011-08-26,2014-10-06,Medium Value
SC-203803,1990,17,117.06,345.31,2011-11-28,2014-06-05,Medium Value
SC-203804,5994,20,299.7,236.66,2011-03-01,2014-12-01,High Value
SC-204401,332,8,41.5,-6.63,2011-05-09,2014-06-11,Low Value
SC-204402,631,5,126.2,130.18,2011-06-28,2014-08-28,Medium Value
SC-204403,4842,17,284.82,387.35,2013-06-19,2014-12-22,High Value
SC-204404,1875,10,187.5,379.56,2012-08-17,2014-11-25,Medium Value
SC-205751,2009,15,133.93,218.34,2011-06-27,2014-09-04,High Value
SC-205752,3210,18,178.33,585.43,2011-09-20,2014-10-14,High Value
SC-205753,3563,14,254.5,-7.64,2011-05-21,2014-12-04,High Value
SC-205754,902,7,128.86,100.23,2011-06-16,2014-09-30,Medium Value
SC-206801,8915,22,405.23,858.64,2011-01-11,2014-10-13,High Value
SC-206802,1673,14,119.5,251.71,2011-06-27,2014-12-10,Medium Value
SC-206803,1634,8,204.25,-315.08,2012-08-13,2014-11-26,Medium Value
SC-206804,1255,8,156.88,370.16,2011-11-21,2014-08-27,Medium Value
SC-206951,10871,30,362.37,1032.37,2011-11-28,2014-10-03,High Value
SC-206952,3888,7,555.43,662.54,2011-05-05,2013-08-16,High Value
SC-206953,4596,12,383.0,209.42,2011-06-22,2014-12-22,High Value
SC-206954,2578,14,184.14,611.83,2011-12-16,2014-10-03,High Value
SC-207251,61,2,30.5,7.68,2011-07-29,2014-09-23,Low Value
SC-207252,5473,20,273.65,921.37,2011-11-30,2014-12-19,High Value
SC-207253,3215,13,247.31,-330.88,2011-09-15,2014-12-24,High Value
SC-207254,5226,26,201.0,1276.65,2011-06-03,2014-06-27,High Value
SC-207701,5029,20,251.45,78.62,2011-06-03,2014-06-18,High Value
SC-207702,1797,9,199.67,257.12,2011-06-22,2014-09-19,Medium Value
SC-207703,3174,22,144.27,781.2,2011-03-11,2014-11-21,High Value
SC-207704,4494,21,214.0,-671.19,2012-06-20,2014-11-20,High Value
SC-208001,6147,15,409.8,810.43,2011-06-10,2014-06-11,High Value
SC-208002,4487,17,263.94,458.03,2011-01-13,2014-12-01,High Value
SC-208003,408,5,81.6,33.91,2011-05-10,2014-06-12,Low Value
SC-208004,278,5,55.6,51.83,2012-12-11,2014-12-01,Low Value
SC-208451,2987,8,373.38,673.02,2012-06-20,2014-11-17,High Value
SC-208452,3289,6,548.17,480.8,2011-06-11,2014-11-25,High Value
SC-208453,3341,23,145.26,250.04,2011-06-07,2014-12-23,High Value
SC-208454,281,4,70.25,31.18,2013-11-12,2014-08-22,Low Value
SD-104851,1115,8,139.38,205.91,2013-04-18,2014-11-21,Medium Value
SD-104852,43,3,14.33,10.39,2012-01-28,2013-11-20,Low Value
SD-204851,3462,23,150.52,403.2,2011-08-26,2014-12-13,High Value
SD-204852,3888,20,194.4,242.06,2011-01-17,2014-12-16,High Value
SD-204853,3330,10,333.0,800.49,2011-04-07,2014-08-26,High Value
SD-204854,6121,21,291.48,1985.17,2011-01-27,2014-06-14,High Value
SE-101101,271,3,90.33,19.5,2012-06-19,2012-06-19,Low Value
SE-101102,342,4,85.5,132.66,2014-07-07,2014-10-14,Low Value
SE-201101,2606,12,217.17,546.63,2011-12-07,2014-01-22,High Value
SE-201102,9380,22,426.36,2139.4,2011-08-26,2014-11-27,High Value
SE-201103,5335,22,242.5,526.92,2012-06-10,2014-07-29,High Value
SE-201104,12209,19,642.58,2650.68,2011-04-11,2014-12-22,High Value
SF-100651,585,6,97.5,24.94,2011-03-14,2014-05-16,Medium Value
SF-100652,3276,11,297.82,767.07,2011-03-03,2013-11-21,High Value
SF-102001,1049,10,104.9,62.23,2011-11-28,2014-08-12,Medium Value
SF-102002,1587,10,158.7,-1446.63,2012-05-23,2013-03-13,Medium Value
SF-109651,868,4,217.0,233.82,2011-08-20,2013-06-01,Medium Value
SF-109652,1608,9,178.67,422.53,2013-12-19,2014-07-04,Medium Value
SF-200651,1574,7,224.86,431.07,2011-06-03,2014-11-03,Medium Value
SF-200652,4024,12,335.33,121.47,2011-03-19,2013-03-08,High Value
SF-200653,1036,6,172.67,292.94,2013-04-29,2014-10-30,Medium Value
SF-200654,764,9,84.89,228.16,2011-09-10,2014-11-02,Medium Value
SF-202001,4119,21,196.14,834.59,2011-01-31,2013-10-28,High Value
SF-202002,3100,7,442.86,435.61,2011-05-04,2014-12-26,High Value
SF-202003,2380,10,238.0,657.06,2011-06-12,2014-09-08,High Value
SF-202004,3424,15,228.27,286.9,2011-12-23,2014-11-02,High Value
SF-209651,988,4,247.0,231.6,2011-08-17,2014-10-14,Medium Value
SF-209652,888,8,111.0,155.33,2012-03-02,2014-10-03,Medium Value
SF-209653,1567,5,313.4,311.96,2013-09-10,2014-04-19,Medium Value
SF-209654,3338,17,196.35,539.94,2011-10-21,2014-11-13,High Value
SG-100801,788,5,157.6,245.93,2012-09-07,2012-11-12,Medium Value
SG-100802,56,1,56.0,14.1,2013-03-28,2013-03-28,Low Value
SG-100803,235,3,78.33,71.88,2011-05-18,2013-12-27,Low Value
SG-104701,666,2,333.0,300.42,2013-11-08,2013-11-08,Medium Value
SG-104702,2420,6,403.33,567.24,2012-05-11,2014-08-25,High Value
SG-106051,968,4,242.0,-40.75,2012-06-11,2013-10-21,Medium Value
SG-106052,1849,7,264.14,252.25,2011-05-21,2014-05-12,Medium Value
SG-108901,459,6,76.5,-60.46,2012-02-20,2013-11-26,Low Value
SG-108902,965,5,193.0,361.47,2012-07-02,2013-03-06,Medium Value
SG-200801,3290,11,299.09,1109.61,2011-09-21,2014-11-25,High Value
SG-200802,1412,8,176.5,475.16,2013-02-01,2014-10-24,Medium Value
SG-200803,2666,11,242.36,396.59,2011-05-14,2014-12-28,High Value
SG-200804,3406,11,309.64,570.44,2012-10-31,2014-12-23,High Value
SG-204701,2933,7,419.0,1272.02,2012-05-30,2014-02-14,High Value
SG-204702,1665,11,151.36,-608.56,2011-03-12,2014-10-01,Medium Value
SG-204703,4249,19,223.63,926.88,2011-05-26,2014-10-02,High Value
SG-204704,1885,14,134.64,-119.01,2011-07-26,2014-07-01,Medium Value
SG-206051,2654,18,147.44,549.83,2011-03-11,2014-10-09,High Value
SG-206052,1134,9,126.0,14.35,2011-04-29,2014-07-14,Medium Value
SG-206053,3217,15,214.47,302.16,2011-04-07,2014-10-17,High Value
SG-206054,3126,13,240.46,463.27,2011-01-24,2014-09-14,High Value
SG-208901,4544,14,324.57,187.42,2011-10-29,2014-08-01,High Value
SG-208902,3806,16,237.88,490.02,2012-10-24,2014-11-14,High Value
SG-208903,2863,12,238.58,-433.44,2011-05-23,2014-12-15,High Value
SG-208904,49,5,9.8,-3.71,2011-03-30,2014-05-19,Low Value
SH-103951,52,3,17.33,-73.44,2011-08-09,2014-10-29,Low Value
SH-103952,67,2,33.5,17.43,2014-06-23,2014-06-23,Low Value
SH-103953,10,1,10.0,3.18,2012-10-20,2012-10-20,Low Value
SH-106351,658,8,82.25,129.87,2012-04-16,2014-07-26,Medium Value
SH-199751,3622,14,258.71,553.59,2011-02-28,2014-12-06,High Value
SH-199752,1390,4,347.5,-212.42,2011-06-09,2014-09-19,Medium Value
SH-199753,2474,10,247.4,87.57,2012-06-29,2014-08-09,High Value
SH-199754,3408,29,117.52,558.47,2011-12-10,2014-12-02,High Value
SH-203951,4092,22,186.0,434.86,2011-08-18,2014-08-18,High Value
SH-203952,3278,12,273.17,409.26,2011-01-06,2014-08-23,High Value
SH-203953,3300,13,253.85,412.46,2011-08-04,2014-11-22,High Value
SH-203954,2180,15,145.33,-144.52,2011-11-02,2014-12-08,High Value
SH-206351,3327,14,237.64,271.17,2011-11-15,2014-08-21,High Value
